"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Wu D.; Chang L.; Ernst T.M.; Caffo B.S.; Oishi K.","Wu, Dan (36505233300); Chang, Linda (7404275168); Ernst, Thomas M. (7103353747); Caffo, Brian S. (35069047000); Oishi, Kenichi (7202376096)","36505233300; 7404275168; 7103353747; 35069047000; 7202376096","Developmental score of the infant brain: characterizing diffusion MRI in term- and preterm-born infants","2020","Brain Structure and Function","225","8","","2431","2445","14","2","10.1007/s00429-020-02132-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089445006&doi=10.1007%2fs00429-020-02132-4&partnerID=40&md5=99bd10ad7f56aa67a7266ee3f25dc117","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85089445006"
"Zhang T.; Yin Q.; Caffo B.; Sun Y.; Boatman-Reich D.","Zhang, Tingting (55729066800); Yin, Qiannan (57195222655); Caffo, Brian (35069047000); Sun, Yinge (57195222450); Boatman-Reich, Dana (7005150975)","55729066800; 57195222655; 35069047000; 57195222450; 7005150975","Bayesian inference of high-dimensional, cluster-structured ordinary differential equation models with applications to brain connectivity studies","2017","Annals of Applied Statistics","11","2","","868","897","29","12","10.1214/17-AOAS1021","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026286979&doi=10.1214%2f17-AOAS1021&partnerID=40&md5=bccc12777bef60539dc311a341d67787","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85026286979"
"Webb-Vargas Y.; Chen S.; Fisher A.; Mejia A.; Xu Y.; Crainiceanu C.; Caffo B.; Lindquist M.A.","Webb-Vargas, Yenny (36609486400); Chen, Shaojie (56427239900); Fisher, Aaron (58827189400); Mejia, Amanda (56215449300); Xu, Yuting (57198771447); Crainiceanu, Ciprian (6603085071); Caffo, Brian (35069047000); Lindquist, Martin A. (7007030971)","36609486400; 56427239900; 58827189400; 56215449300; 57198771447; 6603085071; 35069047000; 7007030971","Big Data and Neuroimaging","2017","Statistics in Biosciences","9","2","","543","558","15","9","10.1007/s12561-017-9195-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019831725&doi=10.1007%2fs12561-017-9195-y&partnerID=40&md5=6e7beb6837b29d5891fb01078cf09195","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85019831725"
"Zhao Y.; Ficek B.; Webster K.; Frangakis C.; Caffo B.; Hillis A.E.; Faria A.; Tsapkini K.","Zhao, Yi (57202332071); Ficek, Bronte (56394402900); Webster, Kimberly (8734051000); Frangakis, Constantine (7003829132); Caffo, Brian (35069047000); Hillis, Argye E. (7004956247); Faria, Andreia (35478593200); Tsapkini, Kyrana (6602810995)","57202332071; 56394402900; 8734051000; 7003829132; 35069047000; 7004956247; 35478593200; 6602810995","White Matter Integrity Predicts Electrical Stimulation (tDCS) and Language Therapy Effects in Primary Progressive Aphasia","2021","Neurorehabilitation and Neural Repair","35","1","","44","57","13","25","10.1177/1545968320971741","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097634087&doi=10.1177%2f1545968320971741&partnerID=40&md5=2a9f2fa3e48d20f80810888afa393975","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85097634087"
"Wang B.; Luo X.; Zhao Y.; Caffo B.","Wang, Bingkai (57208720329); Luo, Xi (56639732500); Zhao, Yi (57202332071); Caffo, Brian (35069047000)","57208720329; 56639732500; 57202332071; 35069047000","Semiparametric partial common principal component analysis for covariance matrices","2021","Biometrics","77","4","","1175","1186","11","2","10.1111/biom.13369","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092266645&doi=10.1111%2fbiom.13369&partnerID=40&md5=fc3203a6ed8166bf694974afd9370a8d","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85092266645"
"Lindquist M.A.; Geuter S.; Wager T.D.; Caffo B.S.","Lindquist, Martin A. (7007030971); Geuter, Stephan (47761288600); Wager, Tor D. (6603627020); Caffo, Brian S. (35069047000)","7007030971; 47761288600; 6603627020; 35069047000","Modular preprocessing pipelines can reintroduce artifacts into fMRI data","2019","Human Brain Mapping","40","8","","2358","2376","18","114","10.1002/hbm.24528","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060332761&doi=10.1002%2fhbm.24528&partnerID=40&md5=9fd9ea8a85b0817c61862fafa3664015","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85060332761"
"Zhao Y.; Caffo B.S.; Luo X.","Zhao, Yi (57202332071); Caffo, Brian S. (35069047000); Luo, Xi (56639732500)","57202332071; 35069047000; 56639732500","Longitudinal regression of covariance matrix outcomes","2024","Biostatistics","25","2","","385","401","16","0","10.1093/biostatistics/kxac045","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85190734870&doi=10.1093%2fbiostatistics%2fkxac045&partnerID=40&md5=33e915aa2a1330bc827d017336c22bb5","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85190734870"
"Harrison D.M.; Li X.; Liu H.; Jones C.K.; Caffo B.; Calabresi P.A.; Van Zijl P.","Harrison, D.M. (26638746600); Li, X. (58037634900); Liu, H. (59447923100); Jones, C.K. (7408260049); Caffo, B. (35069047000); Calabresi, P.A. (35290391600); Van Zijl, P. (7006760849)","26638746600; 58037634900; 59447923100; 7408260049; 35069047000; 35290391600; 7006760849","Lesion heterogeneity on high-field susceptibility MRI Is associated with multiple sclerosis severity","2016","American Journal of Neuroradiology","37","8","","1447","1453","6","77","10.3174/ajnr.A4726","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982095818&doi=10.3174%2fajnr.A4726&partnerID=40&md5=82c32f8d78431def2b75915f1a1122be","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-84982095818"
"Chen H.; Caffo B.; Stein-O'brien G.; Liu J.; Langmead B.; Colantuoni C.; Xiao L.","Chen, Huan (57219524107); Caffo, Brian (35069047000); Stein-O'brien, Genevieve (55991175000); Liu, Jinrui (57223308708); Langmead, Ben (26324979600); Colantuoni, Carlo (6603123480); Xiao, Luo (55581681200)","57219524107; 35069047000; 55991175000; 57223308708; 26324979600; 6603123480; 55581681200","Two-stage linked component analysis for joint decomposition of multiple biologically related data sets","2022","Biostatistics","23","4","","1200","1217","17","3","10.1093/biostatistics/kxac005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140879541&doi=10.1093%2fbiostatistics%2fkxac005&partnerID=40&md5=58d0900b6032b19b403d6b0fff657af3","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85140879541"
"Tang B.; Zhao Y.; Venkataraman A.; Tsapkini K.; Lindquist M.A.; Pekar J.; Caffo B.","Tang, Bohao (57221339990); Zhao, Yi (57202332071); Venkataraman, Archana (24778923300); Tsapkini, Kyrana (6602810995); Lindquist, Martin A. (7007030971); Pekar, James (7003771238); Caffo, Brian (35069047000)","57221339990; 57202332071; 24778923300; 6602810995; 7007030971; 7003771238; 35069047000","Differences in functional connectivity distribution after transcranial direct-current stimulation: A connectivity density point of view","2023","Human Brain Mapping","44","1","","170","185","15","4","10.1002/hbm.26112","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142036674&doi=10.1002%2fhbm.26112&partnerID=40&md5=12eee67d66fb7f8b344097baa4cd0fd7","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85142036674"
"Gujar S.K.; Manzoor K.; Wongsripuemtet J.; Wang G.; Ryan D.; Agarwal S.; Lindquist M.; Caffo B.; Pillai J.J.; Sair H.I.","Gujar, S.K. (6507795849); Manzoor, K. (57204075086); Wongsripuemtet, J. (37125457600); Wang, G. (57222288473); Ryan, D. (57188671069); Agarwal, S. (7403190459); Lindquist, M. (7007030971); Caffo, B. (35069047000); Pillai, J.J. (58140767100); Sair, H.I. (14519858700)","6507795849; 57204075086; 37125457600; 57222288473; 57188671069; 7403190459; 7007030971; 35069047000; 58140767100; 14519858700","Identification of the Language Network from Resting-State fMRI in Patients with Brain Tumors: How Accurate Are Experts?","2023","American Journal of Neuroradiology","44","3","","274","282","8","6","10.3174/ajnr.A7806","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150001468&doi=10.3174%2fajnr.A7806&partnerID=40&md5=b9a36e0988030a8971d6fe7659ddb165","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85150001468"
"Kass R.E.; Caffo B.S.; Davidian M.; Meng X.-L.; Yu B.; Reid N.","Kass, Robert E. (7101731853); Caffo, Brian S. (35069047000); Davidian, Marie (7004177302); Meng, Xiao-Li (7401629915); Yu, Bin (56933322900); Reid, Nancy (7006910855)","7101731853; 35069047000; 7004177302; 7401629915; 56933322900; 7006910855","Ten Simple Rules for Effective Statistical Practice","2016","PLoS Computational Biology","12","6","e1004961","","","8","64","10.1371/journal.pcbi.1004961","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978818608&doi=10.1371%2fjournal.pcbi.1004961&partnerID=40&md5=a6ea2a66e937b722f38a3ab9903db63f","Editorial","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-84978818608"
"Syed M.F.; Lindquist M.A.; Pillai J.J.; Agarwal S.; Gujar S.K.; Choe A.S.; Caffo B.; Sair H.I.","Syed, Maleeha F. (58255450400); Lindquist, Martin A. (7007030971); Pillai, Jay J. (7004264827); Agarwal, Shruti (7403190459); Gujar, Sachin K. (6507795849); Choe, Ann S. (36908446600); Caffo, Brian (35069047000); Sair, Haris I. (14519858700)","58255450400; 7007030971; 7004264827; 7403190459; 6507795849; 36908446600; 35069047000; 14519858700","Dynamic Functional Connectivity States between the Dorsal and Ventral Sensorimotor Networks Revealed by Dynamic Conditional Correlation Analysis of Resting-State Functional Magnetic Resonance Imaging","2017","Brain Connectivity","7","10","","635","642","7","13","10.1089/brain.2017.0533","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038947876&doi=10.1089%2fbrain.2017.0533&partnerID=40&md5=49720946b0685c88cefc076901124964","Article","Final","","Scopus","2-s2.0-85038947876"
"De Silva T.; Vedula S.S.; Perdomo-Pantoja A.; Vijayan R.; Doerr S.A.; Uneri A.; Han R.; Ketcha M.D.; Skolasky R.L.; Caffo B.; Hager G.; Witham T.; Theodore N.; Siewerdsen J.H.","De Silva, T. (56503417800); Vedula, S.S. (41361963800); Perdomo-Pantoja, A. (57151440500); Vijayan, R. (57190661612); Doerr, S.A. (57209858264); Uneri, A. (36622501700); Han, R. (57194495726); Ketcha, M.D. (56896064600); Skolasky, R.L. (6603590421); Caffo, B. (35069047000); Hager, G. (7102912496); Witham, T. (6602836796); Theodore, N. (7006310221); Siewerdsen, J.H. (7004498585)","56503417800; 41361963800; 57151440500; 57190661612; 57209858264; 36622501700; 57194495726; 56896064600; 6603590421; 35069047000; 7102912496; 6602836796; 7006310221; 7004498585","SpineCloud: Image analytics for predictive modeling of spine surgery outcomes","2020","Proceedings of SPIE - The International Society for Optical Engineering","11315","","113151O","","","","0","10.1117/12.2566372","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085258251&doi=10.1117%2f12.2566372&partnerID=40&md5=afb6b55018da7db40d6a16e315efaec5","Conference paper","Final","","Scopus","2-s2.0-85085258251"
"Zhao Y.; Caffo B.S.; Wang B.; Li C.-S.R.; Luo X.","Zhao, Yi (57202332071); Caffo, Brian S. (35069047000); Wang, Bingkai (57208720329); Li, Chiang-Shan R. (8208349200); Luo, Xi (56639732500)","57202332071; 35069047000; 57208720329; 8208349200; 56639732500","A whole-brain modeling approach to identify individual and group variations in functional connectivity","2021","Brain and Behavior","11","1","e01942","","","","4","10.1002/brb3.1942","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096741221&doi=10.1002%2fbrb3.1942&partnerID=40&md5=63bed115350c323f1c9431fea2a6f807","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85096741221"
"McCoy R.G.; Faust L.; Heien H.C.; Patel S.; Caffo B.; Ngufor C.","McCoy, Rozalina G. (55293516000); Faust, Louis (57194169823); Heien, Herbert C. (18037176900); Patel, Shrinath (57206171721); Caffo, Brian (35069047000); Ngufor, Che (36802355600)","55293516000; 57194169823; 18037176900; 57206171721; 35069047000; 36802355600","Longitudinal trajectories of glycemic control among U.S. Adults with newly diagnosed diabetes","2023","Diabetes Research and Clinical Practice","205","","110989","","","","2","10.1016/j.diabres.2023.110989","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85175702617&doi=10.1016%2fj.diabres.2023.110989&partnerID=40&md5=0df31cbddc1a06e755ef7c25f774fe31","Article","Final","","Scopus","2-s2.0-85175702617"
"Crasta J.E.; Nebel M.B.; Svingos A.; Tucker R.N.; Chen H.W.; Busch T.; Caffo B.S.; Stephens J.; Suskauer S.J.","Crasta, Jewel E. (56392835000); Nebel, Mary Beth (34873055300); Svingos, Adrian (57205642579); Tucker, Robert N. (57467311500); Chen, Hsuan Wei (57358113400); Busch, Tyler (57218647414); Caffo, Brian S. (35069047000); Stephens, Jaclyn (55989459000); Suskauer, Stacy J. (7801643293)","56392835000; 34873055300; 57205642579; 57467311500; 57358113400; 57218647414; 35069047000; 55989459000; 7801643293","Rethinking recovery in adolescent concussions: Network-level functional connectivity alterations associated with motor deficits","2023","Human Brain Mapping","44","8","","3271","3282","11","5","10.1002/hbm.26280","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151947143&doi=10.1002%2fhbm.26280&partnerID=40&md5=524e2ffc551a1621c68cb4939073cdee","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85151947143"
"Leroux A.; Crainiceanu C.; Zeger S.; Taub M.; Ansari B.; Wager T.D.; Bayman E.; Coffey C.; Langefeld C.; McCarthy R.; Tsodikov A.; Brummet C.; Clauw D.J.; Edwards R.R.; Lindquist M.A.; Ambrosi A.; Amolegbe S.; Belfer I.; Ghim M.; Johnston N.; Labosky P.; Marquitz A.; Oskvig D.; Pogorzala L.; Porter L.; Satterlee J.; Wandner L.; Wright S.; Barrett K.; Costigan M.; Dailey D.; Ecklund D.; Law L.F.; Berardi G.; Bernhard G.; Huff T.; Lemka Z.; Magnotta V.; Nadel L.; Neill-Hudson T.; Rasmussen L.; Sluka K.; Vance C.; Hodges C.; Caffo B.; Calhoun V.; Diatchenko L.; Gherman A.; Hackman A.; Hansen K.; Ji H.; Kahn A.; Napadow V.; Parisien M.; Ruczinski I.; Friedman K.; Carson J.; Gendler K.; Vaughn M.; Scherer P.; Pearson L.; Prochaska H.; Urrutia J.; Gopaulakrishnan S.; Stubbs J.; Garcia C.; Fields A.; Brown T.; Belcher V.; Gentle J.; Chuah J.-Y.; Tijerina S.; Netscher F.; Strmiska K.; Mendoza N.; Hardy A.; Jordan C.; Stanzione D.; Koehler D.; Ford J.; Jung H.; Hunt B.; Sutherland S.; Sadil P.; Hasan K.; Johnson M.; Farahani F.; Gajjala V.; Westlund E.; Piponov H.; Prasad P.; Wang V.; Regner M.; Leloudas N.; Lariosa S.; Vicente P.; Griebenow E.; Burns J.; Buvanendran A.; Jacobs J.; McCarthy R.; Quigley L.; Marroquin S.; Goerge A.; Liptay M.; Kelly A.; Sica C.; Milejczyk I.; Mehkri Z.; Zhou J.X.; Flannery M.; Luo Q.; Karaman M.; Ganin H.; Bhuiyan E.; Zhong P.-S.; Balach T.; Madariaga M.L.; Keaveny O.; Bell J.; Koch M.; Wallace S.; Athiviraham A.; Guo X.; Luu H.; Brown D.; Day M.; Bryan D.; Durkin A.; Cin L.; Pellegrino S.; Yussuf Z.; Brummett C.; Dubois K.; Waljee J.; Colquhoun D.; Kheterpal S.; Chang A.; Harte S.; Williams D.; Chue D.-M.(.; Pianga (law) S.; Donahue M.; Scott K.; Cole C.; Hanewald D.; Sipe M.(.; Suydam A.; Peltier S.; Ichesco E.; Lobo R.; Harris A.; Merillat C.; Balaji M.; Sinha A.; Urquhart A.; Dailey E.; Minghine J.; Kaplan C.; Wong M.; Bergmans R.; Larkin T.; Waller N.; Hidalgo-Lopez E.; Jagan J.; Hayir E.B.; Makar M.; Whack S.; Egan M.; Frangakis S.; Minghine C.; Mehta S.; Akhlas A.; Jovanovic T.; Winters S.; Yang X.; George S.; Valbrun S.; Hanif M.; Barnes W.; Gattu R.; Mulderink T.; Delano M.; Lam G.; Zhou Y.; Chesla D.; Mahajan J.; Cooper D.; Wittenbach D.; Winner B.; Coulter-Robinson C.; Foote B.; Duong N.; Adams K.; Wahlberg D.; Kolli N.; Sawaya K.; Popoff A.; Sandborg R.; Alnajjar R.; Kulkarni M.; Okereke I.; Charters M.; Alvelo-Rivera M.; Zador L.; Nowak K.; Pekar A.; Dionisio O.; Polanco A.; Tacderas A.; Afari N.; Fisch K.M.; Jepsen K.L.; Laurent L.; Wallace M.; Jacobs J.; Lokshin A.; Qian W.-J.; Swensen A.; Dakup P.; Fiehn O.; Howard T.; Kind T.; Olivier M.; Quillen E.; Zimmerman K.; Wang B.; Cox L.; Puppala S.; Reyes A.","Leroux, Andrew (57194512165); Crainiceanu, Ciprian (6603085071); Zeger, Scott (7006338489); Taub, Margaret (36835617000); Ansari, Briha (59293829600); Wager, Tor D. (6603627020); Bayman, Emine (16315278200); Coffey, Christopher (58581260200); Langefeld, Carl (7004078855); McCarthy, Robert (7202095413); Tsodikov, Alex (7004287905); Brummet, Chad (59293194000); Clauw, Daniel J. (55547137290); Edwards, Robert R. (7403979517); Lindquist, Martin A. (7007030971); Ambrosi, Angela (59293673300); Amolegbe, Sara (57202736652); Belfer, Inna (57207616295); Ghim, Melissa (57217140379); Johnston, Nic (58541321400); Labosky, Patricia (7004353763); Marquitz, Aron (59293194100); Oskvig, Devon (56009601500); Pogorzala, Leah (26321950000); Porter, Linda (7103245839); Satterlee, John (7006694041); Wandner, Laura (54881737400); Wright, Susan (59293355400); Barrett, Kortney (59293194200); Costigan, Michele (57188837282); Dailey, Dana (55899250200); Ecklund, Dixie (21634296700); Law, Laura Frey (57375875500); Berardi, Giovanni (57222068877); Bernhard, Greg (59293194300); Huff, Trevis (43261484900); Lemka, Zackary (59294316500); Magnotta, Vincent (7003626799); Nadel, Leigh (57204141233); Neill-Hudson, Tina (57820280500); Rasmussen, Lynn (28167819200); Sluka, Kathleen (7005255439); Vance, Carol (10045536700); Hodges, Candy (59293514100); Caffo, Brian (35069047000); Calhoun, Vince (57898536200); Diatchenko, Luda (6603399978); Gherman, Adrian (14421246100); Hackman, Andre (6603844318); Hansen, Kasper (50961208400); Ji, Hongkai (8536743300); Kahn, Ari (57191828493); Napadow, Vitaly (6602462464); Parisien, Marc (10139296600); Ruczinski, Ingo (6602228820); Friedman, Kara (59294316600); Carson, James (7201381616); Gendler, Karla (59294316700); Vaughn, Matthew (59293194400); Scherer, Pat (59294316800); Pearson, Lissa (59294151800); Prochaska, Hedda (59293991900); Urrutia, Joshua (59293992000); Gopaulakrishnan, Shweta (57207301016); Stubbs, Joe (59293355700); Garcia, Christian (57194728532); Fields, Alexander (59294316900); Brown, Tracy (59293992100); Belcher, Vera (59294317000); Gentle, John (59293549200); Chuah, Joon-Yee (59294028100); Tijerina, Sal (58687545900); Netscher, Frank (59294354400); Strmiska, Keith (59293230700); Mendoza, Nathaniel (59293549300); Hardy, Andrew (59293706400); Jordan, Chris (59293230800); Stanzione, Dan (59293706500); Koehler, Donald (59293230900); Ford, James (58333925100); Jung, HeeJung (57440355700); Hunt, Bethany (57223321275); Sutherland, Stephani (35615122200); Sadil, Patrick (57194013724); Hasan, Khaled (58256874300); Johnson, Micah (59294028200); Farahani, Farzad (57040931600); Gajjala, Vennela (59293549500); Westlund, Erik (57194153624); Piponov, Hristo (56509496000); Prasad, Pottumarthi (7202702425); Wang, Vivien (8304624700); Regner, Maryann (59293869900); Leloudas, Nondas (57211573668); Lariosa, Samantha (59293391000); Vicente, Pablo (59293549600); Griebenow, Emma (57202834401); Burns, John (7403681202); Buvanendran, Asokumar (6602953346); Jacobs, Joshua (57203438711); McCarthy, Robert (58460232100); Quigley, Laura (59294354600); Marroquin, Silvia (59294354700); Goerge, Abigail (59293706800); Liptay, Michael (6701356444); Kelly, Anne (59294028300); Sica, Christopher (16308400400); Milejczyk, Isabella (59293870000); Mehkri, Zaki (59293549700); Zhou, Joe X (59294189100); Flannery, Michael (59294354800); Luo, Qingfei (59294189200); Karaman, Muge (59293231000); Ganin, Hagai (57223102530); Bhuiyan, Enamul (59293231100); Zhong, Ping-Shou (59293549800); Balach, Tessa (54789452100); Madariaga, Maria Lucia (57198376632); Keaveny, Olivia (59293870100); Bell, Justin (59293231200); Koch, Michael (59293870200); Wallace, Sara (59293549900); Athiviraham, Aravind (16300543000); Guo, Xiaodong (59293550000); Luu, Hue (59293391100); Brown, Derrick (59294028400); Day, Meghan (59293550100); Bryan, Darren (59293231300); Durkin, Amy (7006137382); Cin, Laura (59293870300); Pellegrino, Stephanie (59293231400); Yussuf, Zainab (59293870400); Brummett, Chad (59062536900); Dubois, Kendall (57213175628); Waljee, Jennifer (14122647700); Colquhoun, Douglas (49963151900); Kheterpal, Sachin (6602161488); Chang, Andrew (55264333600); Harte, Steven (8752003800); Williams, David (57212246350); Chue, De-Ming (Joe) (59294028500); Pianga (law), Samantha (59294189300); Donahue, Mary (59293231500); Scott, Kathy (57191663094); Cole, Courtney (58522387700); Hanewald, DeAnna (59293550200); Sipe, Michael (Justin) (59294354900); Suydam, Alicia (59294355000); Peltier, Scott (59053790100); Ichesco, Eric (39761726200); Lobo, Remy (57200446297); Harris, Alanna (59293391200); Merillat, Chelsea (59294028600); Balaji, Madhumitha (59293870500); Sinha, Anik (57211800451); Urquhart, Andrew (36004459800); Dailey, Elizabeth (57212969227); Minghine, Jaye (59293231600); Kaplan, Chelsea (57200230833); Wong, Melanie (59294355100); Bergmans, Rachel (57191197033); Larkin, Tony (57202425102); Waller, Noah (57221308016); Hidalgo-Lopez, Esmeralda (57194974923); Jagan, Jimmy (59293706900); Hayir, Emre Berk (59293231700); Makar, Maggie (56450698800); Whack, Sydney (59293391300); Egan, Maximillian (59294028700); Frangakis, Stephan (54417268100); Minghine, Courtni (59293707000); Mehta, Sophie (59293550300); Akhlas, Ambar (59293231800); Jovanovic, Tanja (15061412800); Winters, Sterling (57193381019); Yang, Xuan (59294189400); George, Sophie (59293391400); Valbrun, Shaurel (59293550400); Hanif, Mubeena (59170731000); Barnes, Walker (59293707100); Gattu, Ramtilak (23008054600); Mulderink, Todd (6506634708); Delano, Mark (6603082318); Lam, Geoffrey (59294189500); Zhou, Yong (59293391500); Chesla, Dave (56897196400); Mahajan, John (59293707200); Cooper, Danneka (59293707300); Wittenbach, Denise (59293870600); Winner, Brian (59293232000); Coulter-Robinson, Crystal (59293390900); Foote, Bronson (59294028800); Duong, Nina (59293870700); Adams, Kumari (59293550500); Wahlberg, Darlene (59293870800); Kolli, Nivya (58951868500); Sawaya, Kara (57222986446); Popoff, Andrew (54880269200); Sandborg, Rebecca (59294028900); Alnajjar, Raed (59428896300); Kulkarni, Mohan (59293870900); Okereke, Ikenna (8314910200); Charters, Michael (55296572900); Alvelo-Rivera, Miguel (6506934854); Zador, Lara (57200915031); Nowak, Kasia (Katherine) (59293232100); Pekar, Allison (59293550600); Dionisio, Olivia (59294355200); Polanco, Angela (57192303508); Tacderas, Audrey (59294189600); Afari, Niloofar (57207500924); Fisch, Kathleen Marie (26024227800); Jepsen, Kristen Lynn (7004821942); Laurent, Louise (57206331082); Wallace, Mark (7401942648); Jacobs, Jon (7403557009); Lokshin, Anna (26643612000); Qian, Wei-Jun (7201831374); Swensen, Adam (57202670789); Dakup, Panshak (57192556380); Fiehn, Oliver (7003325967); Howard, Timothy (7202242315); Kind, Tobias (13607301800); Olivier, Michael (7101741130); Quillen, Ellen (14048964200); Zimmerman, Kip (57203303156); Wang, Benlian (59294029000); Cox, Laura (35592079100); Puppala, Sobha (6602443535); Reyes, Arisbeth (59293707400)","57194512165; 6603085071; 7006338489; 36835617000; 59293829600; 6603627020; 16315278200; 58581260200; 7004078855; 7202095413; 7004287905; 59293194000; 55547137290; 7403979517; 7007030971; 59293673300; 57202736652; 57207616295; 57217140379; 58541321400; 7004353763; 59293194100; 56009601500; 26321950000; 7103245839; 7006694041; 54881737400; 59293355400; 59293194200; 57188837282; 55899250200; 21634296700; 57375875500; 57222068877; 59293194300; 43261484900; 59294316500; 7003626799; 57204141233; 57820280500; 28167819200; 7005255439; 10045536700; 59293514100; 35069047000; 57898536200; 6603399978; 14421246100; 6603844318; 50961208400; 8536743300; 57191828493; 6602462464; 10139296600; 6602228820; 59294316600; 7201381616; 59294316700; 59293194400; 59294316800; 59294151800; 59293991900; 59293992000; 57207301016; 59293355700; 57194728532; 59294316900; 59293992100; 59294317000; 59293549200; 59294028100; 58687545900; 59294354400; 59293230700; 59293549300; 59293706400; 59293230800; 59293706500; 59293230900; 58333925100; 57440355700; 57223321275; 35615122200; 57194013724; 58256874300; 59294028200; 57040931600; 59293549500; 57194153624; 56509496000; 7202702425; 8304624700; 59293869900; 57211573668; 59293391000; 59293549600; 57202834401; 7403681202; 6602953346; 57203438711; 58460232100; 59294354600; 59294354700; 59293706800; 6701356444; 59294028300; 16308400400; 59293870000; 59293549700; 59294189100; 59294354800; 59294189200; 59293231000; 57223102530; 59293231100; 59293549800; 54789452100; 57198376632; 59293870100; 59293231200; 59293870200; 59293549900; 16300543000; 59293550000; 59293391100; 59294028400; 59293550100; 59293231300; 7006137382; 59293870300; 59293231400; 59293870400; 59062536900; 57213175628; 14122647700; 49963151900; 6602161488; 55264333600; 8752003800; 57212246350; 59294028500; 59294189300; 59293231500; 57191663094; 58522387700; 59293550200; 59294354900; 59294355000; 59053790100; 39761726200; 57200446297; 59293391200; 59294028600; 59293870500; 57211800451; 36004459800; 57212969227; 59293231600; 57200230833; 59294355100; 57191197033; 57202425102; 57221308016; 57194974923; 59293706900; 59293231700; 56450698800; 59293391300; 59294028700; 54417268100; 59293707000; 59293550300; 59293231800; 15061412800; 57193381019; 59294189400; 59293391400; 59293550400; 59170731000; 59293707100; 23008054600; 6506634708; 6603082318; 59294189500; 59293391500; 56897196400; 59293707200; 59293707300; 59293870600; 59293232000; 59293390900; 59294028800; 59293870700; 59293550500; 59293870800; 58951868500; 57222986446; 54880269200; 59294028900; 59428896300; 59293870900; 8314910200; 55296572900; 6506934854; 57200915031; 59293232100; 59293550600; 59294355200; 57192303508; 59294189600; 57207500924; 26024227800; 7004821942; 57206331082; 7401942648; 7403557009; 26643612000; 7201831374; 57202670789; 57192556380; 7003325967; 7202242315; 13607301800; 7101741130; 14048964200; 57203303156; 59294029000; 35592079100; 6602443535; 59293707400","Statistical modeling of acute and chronic pain patient-reported outcomes obtained from ecological momentary assessment","2024","Pain","165","9","","1955","1965","10","2","10.1097/j.pain.0000000000003214","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85201766215&doi=10.1097%2fj.pain.0000000000003214&partnerID=40&md5=6385de7f0d55f845288b5d1afed68a3e","Article","Final","","Scopus","2-s2.0-85201766215"
